"","time","lat","lon","address","site_number","no2","o3","pm25","source","year","month","day"
"1533","2023-04-22",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.041765,NA,"EPA",2023,4,22
"1534","2023-04-23",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044824,NA,"EPA",2023,4,23
"1535","2023-04-24",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.036529,NA,"EPA",2023,4,24
"1536","2023-04-25",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.039647,NA,"EPA",2023,4,25
"1537","2023-04-26",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.030882,NA,"EPA",2023,4,26
"1538","2023-04-27",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050588,NA,"EPA",2023,4,27
"1539","2023-04-28",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.037176,NA,"EPA",2023,4,28
"1540","2023-04-29",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044118,NA,"EPA",2023,4,29
"1541","2023-04-30",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050588,NA,"EPA",2023,4,30
"1542","2023-05-01",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050765,NA,"EPA",2023,5,1
"1543","2023-05-02",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050059,NA,"EPA",2023,5,2
"1544","2023-05-03",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.056412,NA,"EPA",2023,5,3
"1545","2023-05-04",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.041647,NA,"EPA",2023,5,4
"1546","2023-05-05",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.051,NA,"EPA",2023,5,5
"1547","2023-05-06",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050353,NA,"EPA",2023,5,6
"1548","2023-05-07",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.052588,NA,"EPA",2023,5,7
"1549","2023-05-08",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.051824,NA,"EPA",2023,5,8
"1550","2023-05-09",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.058647,NA,"EPA",2023,5,9
"1551","2023-05-10",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.051529,NA,"EPA",2023,5,10
"1552","2023-05-11",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.055824,NA,"EPA",2023,5,11
"1553","2023-05-12",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.055353,NA,"EPA",2023,5,12
"1554","2023-05-13",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.041471,NA,"EPA",2023,5,13
"1555","2023-05-14",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.041882,NA,"EPA",2023,5,14
"1556","2023-05-15",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.038176,NA,"EPA",2023,5,15
"1557","2023-05-16",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050882,NA,"EPA",2023,5,16
"1558","2023-05-17",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.054294,NA,"EPA",2023,5,17
"1559","2023-05-18",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047294,NA,"EPA",2023,5,18
"1560","2023-05-19",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.048,NA,"EPA",2023,5,19
"1561","2023-05-20",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.054176,NA,"EPA",2023,5,20
"1562","2023-05-21",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.051,NA,"EPA",2023,5,21
"1563","2023-05-22",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044647,NA,"EPA",2023,5,22
"1564","2023-05-23",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.046176,NA,"EPA",2023,5,23
"1565","2023-05-24",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.053647,NA,"EPA",2023,5,24
"1566","2023-05-25",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049353,NA,"EPA",2023,5,25
"1567","2023-05-26",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.045765,NA,"EPA",2023,5,26
"1568","2023-05-27",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047059,NA,"EPA",2023,5,27
"1569","2023-05-28",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047059,NA,"EPA",2023,5,28
"1570","2023-05-29",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.045176,NA,"EPA",2023,5,29
"1571","2023-05-30",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047118,NA,"EPA",2023,5,30
"1572","2023-05-31",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.051824,NA,"EPA",2023,5,31
"1573","2023-06-01",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.042412,NA,"EPA",2023,6,1
"1574","2023-06-02",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044824,NA,"EPA",2023,6,2
"1575","2023-06-03",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.048529,NA,"EPA",2023,6,3
"1576","2023-06-04",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.042667,NA,"EPA",2023,6,4
"1577","2023-06-05",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.054941,NA,"EPA",2023,6,5
"1578","2023-06-06",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.057824,NA,"EPA",2023,6,6
"1579","2023-06-07",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.048294,NA,"EPA",2023,6,7
"1580","2023-06-08",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050176,NA,"EPA",2023,6,8
"1581","2023-06-09",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049235,NA,"EPA",2023,6,9
"1582","2023-06-10",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.048824,NA,"EPA",2023,6,10
"1583","2023-06-11",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.051882,NA,"EPA",2023,6,11
"1584","2023-06-12",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047235,NA,"EPA",2023,6,12
"1585","2023-06-13",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.043588,NA,"EPA",2023,6,13
"1586","2023-06-14",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050647,NA,"EPA",2023,6,14
"1587","2023-06-15",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.056235,NA,"EPA",2023,6,15
"1588","2023-06-16",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.059941,NA,"EPA",2023,6,16
"1589","2023-06-17",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.051235,NA,"EPA",2023,6,17
"1590","2023-06-18",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.054529,NA,"EPA",2023,6,18
"1591","2023-06-19",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.042176,NA,"EPA",2023,6,19
"1592","2023-06-20",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.041059,NA,"EPA",2023,6,20
"1593","2023-06-21",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044353,NA,"EPA",2023,6,21
"1594","2023-06-22",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047647,NA,"EPA",2023,6,22
"1595","2023-06-23",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.046647,NA,"EPA",2023,6,23
"1596","2023-06-24",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.054176,NA,"EPA",2023,6,24
"1597","2023-06-25",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049176,NA,"EPA",2023,6,25
"1598","2023-06-26",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.051529,NA,"EPA",2023,6,26
"1599","2023-06-27",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.041706,NA,"EPA",2023,6,27
"1600","2023-06-28",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.041882,NA,"EPA",2023,6,28
"1601","2023-06-29",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.043235,NA,"EPA",2023,6,29
"1602","2023-06-30",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.036412,NA,"EPA",2023,6,30
"1603","2023-07-01",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.045882,NA,"EPA",2023,7,1
"1604","2023-07-02",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050059,NA,"EPA",2023,7,2
"1605","2023-07-03",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.058588,NA,"EPA",2023,7,3
"1606","2023-07-04",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.053647,NA,"EPA",2023,7,4
"1607","2023-07-05",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.048176,NA,"EPA",2023,7,5
"1608","2023-07-06",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.041235,NA,"EPA",2023,7,6
"1609","2023-07-07",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.038412,NA,"EPA",2023,7,7
"1610","2023-07-08",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047647,NA,"EPA",2023,7,8
"1611","2023-07-09",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.039706,NA,"EPA",2023,7,9
"1612","2023-07-10",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044176,NA,"EPA",2023,7,10
"1613","2023-07-11",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050765,NA,"EPA",2023,7,11
"1614","2023-07-12",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.056176,NA,"EPA",2023,7,12
"1615","2023-07-13",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.048235,NA,"EPA",2023,7,13
"1616","2023-07-14",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047824,NA,"EPA",2023,7,14
"1617","2023-07-15",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.046824,NA,"EPA",2023,7,15
"1618","2023-07-16",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.052353,NA,"EPA",2023,7,16
"1619","2023-07-17",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047529,NA,"EPA",2023,7,17
"1620","2023-07-18",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044765,NA,"EPA",2023,7,18
"1621","2023-07-19",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050294,NA,"EPA",2023,7,19
"1622","2023-07-20",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.048529,NA,"EPA",2023,7,20
"1623","2023-07-21",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049412,NA,"EPA",2023,7,21
"1624","2023-07-22",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047176,NA,"EPA",2023,7,22
"1625","2023-07-23",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.053353,NA,"EPA",2023,7,23
"1626","2023-07-24",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.051,NA,"EPA",2023,7,24
"1627","2023-07-25",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.048529,NA,"EPA",2023,7,25
"1628","2023-07-26",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047176,NA,"EPA",2023,7,26
"1629","2023-07-27",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044765,NA,"EPA",2023,7,27
"1630","2023-07-28",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044294,NA,"EPA",2023,7,28
"1631","2023-07-29",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047647,NA,"EPA",2023,7,29
"1632","2023-07-30",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047882,NA,"EPA",2023,7,30
"1633","2023-07-31",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.040882,NA,"EPA",2023,7,31
"1634","2023-08-01",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.042824,NA,"EPA",2023,8,1
"1635","2023-08-02",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044824,NA,"EPA",2023,8,2
"1636","2023-08-03",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047471,NA,"EPA",2023,8,3
"1637","2023-08-04",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049941,NA,"EPA",2023,8,4
"1638","2023-08-05",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.039529,NA,"EPA",2023,8,5
"1639","2023-08-06",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.053471,NA,"EPA",2023,8,6
"1640","2023-08-07",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049,NA,"EPA",2023,8,7
"1641","2023-08-08",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.045235,NA,"EPA",2023,8,8
"1642","2023-08-09",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.054059,NA,"EPA",2023,8,9
"1643","2023-08-10",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.055882,NA,"EPA",2023,8,10
"1644","2023-08-11",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.043059,NA,"EPA",2023,8,11
"1645","2023-08-12",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050647,NA,"EPA",2023,8,12
"1646","2023-08-13",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047882,NA,"EPA",2023,8,13
"1647","2023-08-14",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.045235,NA,"EPA",2023,8,14
"1648","2023-08-15",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049588,NA,"EPA",2023,8,15
"1649","2023-08-16",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050765,NA,"EPA",2023,8,16
"1650","2023-08-17",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.063412,NA,"EPA",2023,8,17
"1651","2023-08-18",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.05,NA,"EPA",2023,8,18
"1652","2023-08-19",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.045294,NA,"EPA",2023,8,19
"1653","2023-08-20",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.046353,NA,"EPA",2023,8,20
"1654","2023-08-21",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.053647,NA,"EPA",2023,8,21
"1655","2023-08-22",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.055235,NA,"EPA",2023,8,22
"1656","2023-08-23",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.038176,NA,"EPA",2023,8,23
"1657","2023-08-24",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.043941,NA,"EPA",2023,8,24
"1658","2023-08-25",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050765,NA,"EPA",2023,8,25
"1659","2023-08-26",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047235,NA,"EPA",2023,8,26
"1660","2023-08-27",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.051941,NA,"EPA",2023,8,27
"1661","2023-08-28",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.056529,NA,"EPA",2023,8,28
"1662","2023-08-29",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.051882,NA,"EPA",2023,8,29
"1663","2023-08-30",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.054706,NA,"EPA",2023,8,30
"1664","2023-08-31",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.053882,NA,"EPA",2023,8,31
"1665","2023-09-01",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.053941,NA,"EPA",2023,9,1
"1666","2023-09-02",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.052824,NA,"EPA",2023,9,2
"1667","2023-09-03",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.055882,NA,"EPA",2023,9,3
"1668","2023-09-04",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047941,NA,"EPA",2023,9,4
"1669","2023-09-05",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049176,NA,"EPA",2023,9,5
"1670","2023-09-06",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.055412,NA,"EPA",2023,9,6
"1671","2023-09-07",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044882,NA,"EPA",2023,9,7
"1672","2023-09-08",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.064353,NA,"EPA",2023,9,8
"1673","2023-09-09",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.058706,NA,"EPA",2023,9,9
"1674","2023-09-10",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.053235,NA,"EPA",2023,9,10
"1675","2023-09-11",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.038882,NA,"EPA",2023,9,11
"1676","2023-09-12",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.036824,NA,"EPA",2023,9,12
"1677","2023-09-13",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.036765,NA,"EPA",2023,9,13
"1678","2023-09-14",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044294,NA,"EPA",2023,9,14
"1679","2023-09-15",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.043235,NA,"EPA",2023,9,15
"1680","2023-09-16",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.042353,NA,"EPA",2023,9,16
"1681","2023-09-17",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049529,NA,"EPA",2023,9,17
"1682","2023-09-18",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049588,NA,"EPA",2023,9,18
"1683","2023-09-19",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.038824,NA,"EPA",2023,9,19
"1684","2023-09-20",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.046059,NA,"EPA",2023,9,20
"1685","2023-09-21",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.040765,NA,"EPA",2023,9,21
"1686","2023-09-22",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.034059,NA,"EPA",2023,9,22
"1687","2023-09-23",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.046,NA,"EPA",2023,9,23
"1688","2023-09-24",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047588,NA,"EPA",2023,9,24
"1689","2023-09-25",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047882,NA,"EPA",2023,9,25
"1690","2023-09-26",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047588,NA,"EPA",2023,9,26
"1691","2023-09-27",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.045529,NA,"EPA",2023,9,27
"1692","2023-09-28",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.046941,NA,"EPA",2023,9,28
"1693","2023-09-29",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044706,NA,"EPA",2023,9,29
"1694","2023-09-30",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.042824,NA,"EPA",2023,9,30
"1695","2023-10-01",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.039,NA,"EPA",2023,10,1
"1696","2023-10-02",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.042647,NA,"EPA",2023,10,2
"1697","2023-10-03",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.034,NA,"EPA",2023,10,3
"1698","2023-10-04",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.032412,NA,"EPA",2023,10,4
"1699","2023-10-05",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.045765,NA,"EPA",2023,10,5
"1700","2023-10-06",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035176,NA,"EPA",2023,10,6
"1701","2023-10-07",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.037176,NA,"EPA",2023,10,7
"1702","2023-10-08",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044529,NA,"EPA",2023,10,8
"1703","2023-10-09",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.043176,NA,"EPA",2023,10,9
"1704","2023-10-10",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.040765,NA,"EPA",2023,10,10
"1705","2023-10-11",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.039471,NA,"EPA",2023,10,11
"1706","2023-10-12",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.040059,NA,"EPA",2023,10,12
"1707","2023-10-13",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.034882,NA,"EPA",2023,10,13
"1708","2023-10-14",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.032529,NA,"EPA",2023,10,14
"1709","2023-10-15",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035294,NA,"EPA",2023,10,15
"1710","2023-10-16",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.031182,NA,"EPA",2023,10,16
"1711","2023-10-17",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.038714,NA,"EPA",2023,10,17
"1712","2023-10-18",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.036824,NA,"EPA",2023,10,18
"1713","2023-10-19",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.034455,NA,"EPA",2023,10,19
"1714","2023-10-20",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050059,NA,"EPA",2023,10,20
"1715","2023-10-21",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044353,NA,"EPA",2023,10,21
"1716","2023-10-22",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.036765,NA,"EPA",2023,10,22
"1717","2023-10-23",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033882,NA,"EPA",2023,10,23
"1718","2023-10-24",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.036059,NA,"EPA",2023,10,24
"1719","2023-10-25",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035588,NA,"EPA",2023,10,25
"1720","2023-10-26",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.039647,NA,"EPA",2023,10,26
